Year,Month,Reporter,Trade Direction,Trade Partner,HS2 Code,HS2 Description,HS4 Code,HS4 Description,HS6 Code,HS6 Description,Tariff Line Code,Tariff Line Description,USD,Primary Quantity,Unit Price,Primary Units
2000,10,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,924721.32,1528444,0.61,KG
2000,11,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2481394.39,3626878,0.68,KG
2000,12,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,3695.04,4000,0.92,KG
2001,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2145780.69,3578672,0.6,KG
2001,10,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,776407.29,1024494,0.76,KG
2002,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,750338.64,910799,0.82,KG
2002,3,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,3844.47,3500,1.1,KG
2003,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,5597.07,4000,1.4,KG
2003,2,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,488799.78,669773,0.73,KG
2003,3,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,175283.67,271354,0.65,KG
2005,11,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,129488.1,163111,0.79,KG
2006,2,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,27580.49,9600,2.87,KG
2006,3,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,28083.3,9600,2.93,KG
2007,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,838028.3,663292,1.26,KG
2007,3,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,727580.83,535000,1.36,KG
2007,5,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,417048.33,291100,1.43,KG
2010,3,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,160996.73,100800,1.6,KG
2002,11,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2118.05,2811,0.75,KG
2005,8,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,99249.92,138980,0.71,KG
2006,3,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,88029.92,94360,0.93,KG
2006,4,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,24326.05,24780,0.98,KG
2006,6,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,95907.53,115000,0.83,KG
2007,7,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,132668.02,154760,0.86,KG
2008,7,Norway,Import,United States,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,44387.86,26000,1.71,KG
2000,1,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,916.24,250,3.66,KG
2000,8,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1489.62,480,3.1,KG
2006,5,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,678.41,150,4.52,KG
2007,5,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1937.89,720,2.69,KG
2007,7,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1333.4,200,6.67,KG
2007,12,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1262.73,260,4.86,KG
2004,10,Norway,Import,Canada,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,36956.65,28680,1.29,KG
2000,1,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,28828.28,24324,1.19,KG
2002,11,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,137069.59,132465,1.03,KG
2004,8,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,1163.89,600,1.94,KG
2005,2,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,2844.75,1000,2.84,KG
2008,7,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,4576.49,1000,4.58,KG
2008,8,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,4367.07,1000,4.37,KG
2004,2,Norway,Import,Estonia,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,593.03,500,1.19,KG
2002,6,Norway,Import,Germany,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,11555.85,7000,1.65,KG
2002,10,Norway,Import,Germany,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,8617.93,1680,5.13,KG
2001,5,Norway,Import,India,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,150.69,100,1.51,KG
2001,11,Norway,Import,India,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,296.32,200,1.48,KG
2000,1,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,42014.56,49945,0.84,KG
2001,5,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,62189.87,48000,1.3,KG
2010,11,Norway,Import,Lithuania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,99439.84,32940,3.02,KG
2008,4,Norway,Import,Morocco,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,1354.74,300,4.52,KG
2008,11,Norway,Import,Morocco,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,352.58,70,5.04,KG
2009,3,Norway,Import,Morocco,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,1003.46,161,6.23,KG
2001,7,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,70587.48,72600,0.97,KG
2003,5,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,2013.79,1320,1.53,KG
2003,10,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,1745.6,1320,1.32,KG
2009,3,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,162.99,96,1.7,KG
2002,4,Norway,Import,Senegal,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,2117.95,1200,1.76,KG
2002,7,Norway,Import,Senegal,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,5862.85,2698,2.17,KG
2000,9,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,188993.41,298308,0.63,KG
2000,11,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,3459.43,500,6.92,KG
2005,12,Norway,Import,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,1519.29,500,3.04,KG
2000,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,405975.01,488193,0.83,KG
2000,2,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,190904.78,261012,0.73,KG
2004,11,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,39791.55,21000,1.89,KG
2005,10,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,2703405.17,1377091,1.96,KG
2000,2,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,303.49,100,3.03,KG
2000,3,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,2853.75,960,2.97,KG
2009,4,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,412.8,60,6.88,KG
2009,10,Norway,Import,Vietnam,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037402,Of A Weight 600 Grammes Or More,628.77,64,9.82,KG
